loan_id,age,salary,district,amount,payments,duration,rating
1902,31,9624,Zlin,30000,625,48,C
3547,21,8705,Decin,30000,1250,24,A
4076,30,8427,Jindrichuv Hradec,30000,2500,12,A
3267,60,8772,Breclav,30000,500,60,C
946,25,12541,Praha,30000,1250,24,C
1850,20,8598,Rakovnik,30000,1250,24,A
4283,43,10673,Ostrava - mesto,30000,2500,12,A
4885,25,9624,Zlin,30000,500,60,D
1828,33,9897,Brno,30000,500,60,D
318,47,9753,Kladno,30000,500,60,C
1416,34,8546,Kutna Hora,30000,500,60,C
5506,59,10673,Ostrava - mesto,30000,2500,12,A
3686,40,8369,Nachod,30000,625,48,C
1884,28,12541,Praha,30000,500,60,C
5119,29,9307,Kolin,30000,833,36,C
5197,61,9104,Tabor,30000,2500,12,B
1608,58,8965,Louny,30000,500,60,C
1560,48,8288,Vyskov,30000,2500,12,A
4310,60,9897,Brno,30000,2500,12,A
5606,24,9893,Frydek - Mistek,30000,2500,12,B
5489,48,8388,Havlickuv Brod,30000,833,36,D
966,65,10045,Ceske Budejovice,30000,1250,24,A
584,24,10673,Ostrava - mesto,30000,625,48,D
2559,29,8240,Blansko,30000,500,60,C
4674,61,9897,Brno,30000,500,60,C
888,29,8994,Olomouc,30000,833,36,C
6033,54,10787,Plzen,30000,500,60,D
5796,32,8546,Kutna Hora,30000,500,60,C
2208,29,10787,Plzen,30000,1250,24,C
1772,55,8720,Hodonin,30000,625,48,C
5105,57,8899,Nymburk,30000,500,60,C
2219,42,8288,Vyskov,30000,1250,24,C
5232,49,8624,Cheb,30000,625,48,C
1383,61,9045,Cesky Krumlov,30000,1250,24,C
5533,60,8561,Plzen - jih,30000,2500,12,A
5920,47,9622,Praha - zapad,30000,2500,12,C
4636,31,8843,Rokycany,30000,1250,24,C
4515,61,9104,Tabor,30000,2500,12,B
673,53,12541,Praha,30000,2500,12,A
5001,62,9897,Brno,30000,833,36,D
4628,62,8899,Nymburk,30000,833,36,C
4189,60,10045,Ceske Budejovice,30000,833,36,A
3870,40,10177,Karvina,30000,2500,12,A
2762,60,8561,Plzen - jih,30000,2500,12,A
5352,32,12541,Praha,30000,625,48,C
2995,49,8909,Vsetin,30000,1250,24,C
2387,41,8363,Usti nad Orlici,30000,500,60,D
197,55,8754,Pribram,30000,2500,12,C
2154,63,9307,Kolin,30000,500,60,C
6099,45,12541,Praha,30000,2500,12,A
5644,46,8705,Decin,30000,2500,12,C
3591,55,8444,Kromeriz,30000,833,36,D
3289,49,8746,Opava,30000,500,60,C
1557,36,12541,Praha,30000,833,36,C
5575,35,8403,Znojmo,30000,625,48,C
6054,62,8444,Kromeriz,30000,1250,24,C
3019,34,12541,Praha,30000,833,36,C
949,49,8909,Vsetin,30000,1250,24,C
3614,49,8757,Jihlava,30000,500,60,C
1303,31,12541,Praha,30000,500,60,C
3040,34,8208,Semily,30000,500,60,C
5076,60,9307,Kolin,30000,833,36,C
4213,20,12541,Praha,30000,833,36,C
371,38,8980,Beroun,30000,625,48,C
634,20,8507,Benesov,30000,833,36,C
641,63,8930,Tachov,30000,833,36,A
4596,55,10045,Ceske Budejovice,30000,833,36,C
4227,29,12541,Praha,30000,833,36,C
93,32,8369,Nachod,30000,833,36,A
1362,55,12541,Praha,30000,500,60,C
5358,24,10673,Ostrava - mesto,30000,625,48,D
5589,47,8930,Tachov,30000,833,36,C
156,38,8363,Usti nad Orlici,30000,2500,12,A
4533,22,8369,Nachod,30000,625,48,C
453,30,8441,Prostejov,30000,1250,24,B
6049,21,8720,Hodonin,30000,2500,12,A
3388,24,12541,Praha,30000,1250,24,B
3207,35,8390,Jicin,30000,833,36,A
4552,40,10177,Karvina,30000,2500,12,A
4567,42,9897,Brno,30000,500,60,C
4386,37,8240,Blansko,30000,1250,24,A
5529,40,11277,Mlada Boleslav,30000,1250,24,D
4577,24,8930,Tachov,30000,833,36,A
3899,42,8541,Trutnov,30000,500,60,C
4884,57,8240,Blansko,30000,833,36,C
1141,31,8561,Plzen - jih,30000,833,36,C
3908,52,8541,Trutnov,30000,833,36,A
4627,35,9272,Ceska Lipa,30000,625,48,C
5483,29,8388,Havlickuv Brod,30000,833,36,D
5515,60,8772,Breclav,30000,625,48,A
891,24,12541,Praha,30000,625,48,C
4254,29,10787,Plzen,30000,1250,24,C
1436,33,8240,Blansko,30000,625,48,C
3036,43,8909,Vsetin,30000,1250,24,A
2788,37,8547,Strakonice,30000,1250,24,B
815,50,8991,Karlovy Vary,30000,1250,24,C
2438,35,8867,Jablonec n. Nisou,30000,625,48,C
2894,48,12541,Praha,30000,500,60,C
2617,30,8930,Tachov,30000,1250,24,A
928,32,10673,Ostrava - mesto,30000,625,48,C
3632,39,8363,Usti nad Orlici,30000,500,60,C
5936,50,12541,Praha,30000,1250,24,A
4051,63,8930,Tachov,30000,833,36,A
950,20,9753,Kladno,30000,500,60,C
226,40,12541,Praha,30000,2500,12,C
2409,42,10673,Ostrava - mesto,30000,1250,24,A
1660,47,8598,Rakovnik,30000,1250,24,B
3577,47,9893,Frydek - Mistek,30000,500,60,C
3247,39,8544,Uherske Hradiste,30000,1250,24,C
791,61,8388,Havlickuv Brod,30000,2500,12,A
4352,53,8772,Breclav,30000,500,60,C
3920,51,8441,Prostejov,30000,500,60,C
1889,43,10177,Karvina,30000,625,48,D
1478,23,9897,Brno,30000,833,36,C
5757,25,8187,Svitavy,30000,625,48,C
5390,32,9198,Liberec,30000,2500,12,C
3110,34,8546,Kutna Hora,30000,2500,12,C
3163,26,8427,Jindrichuv Hradec,30000,625,48,C
4755,23,8444,Kromeriz,30000,500,60,C
3587,41,10124,Praha - vychod,30000,625,48,C
6002,48,9538,Pardubice,30000,625,48,C
5245,59,10673,Ostrava - mesto,30000,833,36,A
4438,43,8980,Beroun,30000,2500,12,A
5160,22,12541,Praha,30000,500,60,C
3210,20,8843,Rokycany,30000,500,60,C
2844,63,10673,Ostrava - mesto,30000,833,36,C
2688,41,12541,Praha,30000,833,36,C
5775,40,8369,Nachod,30000,625,48,C
4334,51,8843,Rokycany,30000,1250,24,A
3407,48,9897,Brno,30000,500,60,C
3203,42,9897,Brno,30000,500,60,C
4135,40,9307,Kolin,30000,500,60,C
2372,46,8720,Hodonin,30000,625,48,C
5616,24,12541,Praha,30000,2500,12,A
5513,56,10177,Karvina,30000,2500,12,C
2697,42,9272,Ceska Lipa,30000,625,48,C
2853,34,8110,Bruntal,30000,833,36,B
1531,47,9893,Frydek - Mistek,30000,500,60,C
2245,38,8388,Havlickuv Brod,30000,625,48,C
913,32,9622,Praha - zapad,30000,1250,24,B
1922,60,10177,Karvina,30000,2500,12,A
580,56,8369,Sumperk,30000,833,36,C
1937,30,8403,Znojmo,30000,625,48,C
1638,47,9897,Brno,30000,500,60,C
6059,43,8444,Kromeriz,30000,1250,24,C
668,37,8444,Kromeriz,30000,833,36,A
5278,55,10045,Ceske Budejovice,30000,833,36,C
5871,54,8754,Pribram,30000,2500,12,A
871,64,9624,Zlin,30000,2500,12,A
3318,20,8507,Benesov,30000,500,60,C
1810,58,8507,Benesov,30000,833,36,C
293,42,12541,Praha,30000,833,36,C
5799,52,8757,Jihlava,30000,625,48,C
2079,58,9272,Ceska Lipa,30000,1250,24,A
5883,35,10673,Ostrava - mesto,30000,1250,24,C
3548,42,8187,Svitavy,30000,1250,24,C
1956,29,8441,Prostejov,30000,500,60,C
2274,23,8720,Hodonin,30000,625,48,C
1380,60,8772,Breclav,30000,625,48,A
3252,41,9317,Teplice,30000,625,48,C
6095,56,12541,Praha,30000,625,48,C
2471,60,8402,Prachatice,30000,625,48,C
4281,64,9624,Zlin,30000,2500,12,A
760,49,8544,Uherske Hradiste,30000,500,60,C
5866,63,9307,Kolin,30000,1250,24,C
574,43,9622,Praha - zapad,30000,1250,24,C
4477,34,8965,Louny,30000,833,36,A
3997,61,9538,Pardubice,30000,1250,24,A
951,47,8288,Vyskov,30000,1250,24,C
5259,24,8930,Tachov,30000,833,36,A
1685,47,9538,Pardubice,30000,833,36,C
5817,47,9753,Kladno,30000,500,60,C
4186,26,8594,Plzen - sever,30000,625,48,C
1928,35,9624,Zlin,30000,625,48,C
5922,61,9104,Tabor,30000,2500,12,B
3487,55,9832,Usti nad Labem,30000,833,36,C
56,64,8363,Usti nad Orlici,30000,500,60,C
1090,55,8720,Hodonin,30000,625,48,C
3955,28,9622,Praha - zapad,30000,625,48,C
825,34,10177,Karvina,30000,500,60,C
4380,56,8705,Decin,30000,625,48,C
2570,41,9317,Teplice,30000,625,48,C
3007,32,9045,Cesky Krumlov,30000,2500,12,A
4255,48,8720,Hodonin,30000,625,48,C
3575,53,9622,Praha - zapad,30000,500,60,C
4923,42,12541,Praha,30000,2500,12,A
5376,27,12541,Praha,30000,833,36,A
4661,34,8544,Uherske Hradiste,30000,625,48,C
907,61,8561,Plzen - jih,30000,833,36,C
1872,29,9624,Zlin,30000,1250,24,A
4804,40,11277,Mlada Boleslav,30000,1250,24,D
3127,34,8441,Prostejov,30000,833,36,C
5688,64,9624,Zlin,30000,2500,12,A
626,45,8994,Olomouc,30000,2500,12,C
2962,62,8187,Svitavy,30000,1250,24,D
994,34,8208,Semily,30000,500,60,C
4981,22,9060,Rychnov nad Kneznou,30000,500,60,C
4278,47,9060,Rychnov nad Kneznou,30000,2500,12,C
930,44,8746,Opava,30000,2500,12,A
2207,43,8363,Usti nad Orlici,30000,500,60,C
1193,62,8114,Pelhrimov,30000,833,36,C
3150,55,12541,Praha,30000,1250,24,A
3526,63,10673,Ostrava - mesto,30000,833,36,C
2948,58,12541,Praha,30000,833,36,C
989,51,8743,Brno - venkov,30000,2500,12,A
5563,29,8403,Znojmo,30000,625,48,D
4489,56,12541,Praha,30000,2500,12,A
1923,23,9897,Brno,30000,833,36,C
5337,21,9920,Melnik,30000,625,48,C
1742,49,9675,Chomutov,30000,833,36,C
1339,47,8427,Jindrichuv Hradec,30000,833,36,C
5408,20,8507,Benesov,30000,833,36,C
5267,39,8843,Rokycany,30000,500,60,C
5969,28,8899,Nymburk,30000,1250,24,A
4715,61,8441,Prostejov,30000,833,36,C
2076,40,11277,Mlada Boleslav,30000,1250,24,D
4904,42,8746,Opava,30000,833,36,D
4343,36,8544,Uherske Hradiste,30000,833,36,C
1795,28,9425,Hradec Kralove,30000,2500,12,A
867,46,8965,Louny,30000,1250,24,C
4757,37,9065,Litomerice,30000,625,48,C
3668,25,8187,Svitavy,30000,625,48,C
5577,49,8544,Uherske Hradiste,30000,500,60,C
412,61,8754,Pribram,30000,833,36,C
3495,60,9538,Pardubice,30000,625,48,C
5830,57,8899,Nymburk,30000,500,60,C
1391,35,8441,Prostejov,30000,500,60,D
458,49,8624,Cheb,30000,625,48,C
4138,46,12541,Praha,30000,625,48,C
5410,22,12541,Praha,30000,2500,12,C
3820,43,8369,Nachod,30000,2500,12,A
2970,51,8843,Rokycany,30000,1250,24,A
4554,36,8541,Trutnov,30000,2500,12,A
5691,48,10673,Ostrava - mesto,30000,2500,12,B
4049,62,9198,Liberec,30000,500,60,C
5034,53,8772,Breclav,30000,500,60,C
3454,52,8402,Prachatice,30000,2500,12,A
3499,49,8594,Plzen - sever,30000,500,60,C
591,39,12541,Praha,30000,2500,12,A
1042,27,8843,Rokycany,30000,833,36,C
2710,59,8369,Nachod,30000,625,48,A
5685,47,9060,Rychnov nad Kneznou,30000,2500,12,C
3999,36,8561,Plzen - jih,30000,500,60,C
3987,37,8965,Louny,30000,833,36,C
4412,37,8254,Chrudim,30000,500,60,C
5497,43,8110,Bruntal,30000,625,48,D
5761,27,8899,Nymburk,30000,2500,12,A
4605,29,8240,Blansko,30000,500,60,C
3861,55,8402,Prachatice,30000,1250,24,A
5447,53,12541,Praha,30000,2500,12,A
2671,54,8390,Jicin,30000,500,60,C
2411,43,8110,Bruntal,30000,625,48,D
1821,46,9675,Chomutov,30000,833,36,A
1405,45,8427,Jindrichuv Hradec,30000,2500,12,A
2516,28,8899,Nymburk,30000,1250,24,A
4155,55,9893,Frydek - Mistek,30000,625,48,C
2432,22,12541,Praha,30000,500,60,C
471,59,10673,Ostrava - mesto,30000,833,36,A
3605,47,10673,Ostrava - mesto,30000,1250,24,C
3287,23,9897,Brno,30000,833,36,C
1649,30,8388,Havlickuv Brod,30000,625,48,C
778,48,8743,Brno - venkov,30000,833,36,C
2377,57,8899,Nymburk,30000,500,60,C
4318,40,12541,Praha,30000,2500,12,C
3912,20,9897,Brno,30000,2500,12,C
1745,54,9753,Kladno,30000,2500,12,B
6117,60,9104,Tabor,30000,2500,12,A
817,29,12541,Praha,30000,833,36,C
3945,35,9272,Ceska Lipa,30000,625,48,C
1030,36,9045,Cesky Krumlov,30000,625,48,B
3311,29,9897,Brno,30000,833,36,A
95,58,9893,Frydek - Mistek,30000,500,60,C
1989,54,8390,Jicin,30000,500,60,C
499,45,8507,Benesov,30000,500,60,C
5865,40,10673,Ostrava - mesto,30000,500,60,C
6048,48,10673,Ostrava - mesto,30000,500,60,C
242,51,8843,Rokycany,30000,1250,24,A
5719,58,12541,Praha,30000,833,36,C
4893,47,8363,Usti nad Orlici,30000,833,36,C
5587,60,8594,Plzen - sever,30000,833,36,A
3241,29,8240,Blansko,30000,500,60,C
5526,35,8441,Prostejov,30000,500,60,D
5128,62,12541,Praha,30000,1250,24,A
1552,61,8843,Rokycany,30000,500,60,D
3994,24,10673,Ostrava - mesto,30000,625,48,D
423,61,9104,Tabor,30000,2500,12,B
6162,23,8444,Kromeriz,30000,500,60,C
2997,47,8288,Vyskov,30000,1250,24,C
3555,46,8705,Decin,30000,2500,12,C
3869,31,8561,Plzen - jih,30000,833,36,C
659,22,8288,Vyskov,30000,500,60,A
4959,46,8965,Louny,30000,1250,24,C
3904,24,10045,Ceske Budejovice,30000,625,48,D
5184,43,8369,Nachod,30000,2500,12,A
1072,42,8814,Trebic,30000,1250,24,C
4495,34,9198,Liberec,30000,625,48,C
3677,49,8909,Vsetin,30000,1250,24,C
2321,52,8512,Zdar nad Sazavou,30000,625,48,C
5123,56,8561,Plzen - jih,30000,625,48,C
1358,29,9307,Kolin,30000,833,36,C
4428,20,9307,Kolin,30000,500,60,C
798,63,10673,Ostrava - mesto,30000,833,36,C
2396,38,8187,Svitavy,30000,1250,24,A
1751,24,8427,Jindrichuv Hradec,30000,833,36,B
2311,34,8980,Beroun,30000,1250,24,D
5887,33,12541,Praha,30000,500,60,C
1704,61,10045,Ceske Budejovice,30000,625,48,C
6056,56,12541,Praha,30000,833,36,A
4692,45,12541,Praha,30000,2500,12,A
6027,52,9538,Pardubice,30000,1250,24,C
3090,37,9897,Brno,30000,1250,24,C
4059,44,8187,Svitavy,30000,500,60,D
3688,21,10787,Plzen,30000,625,48,C
4902,30,8930,Tachov,30000,1250,24,A
3862,52,8965,Louny,30000,625,48,C
4899,34,8110,Bruntal,30000,833,36,B
151,54,8546,Kutna Hora,30000,625,48,C
873,43,10673,Ostrava - mesto,30000,2500,12,A
5369,36,11277,Mlada Boleslav,30000,833,36,C
5961,36,8541,Trutnov,30000,2500,12,A
383,36,9920,Melnik,30000,2500,12,C
5255,31,10787,Plzen,30000,1250,24,A
2390,33,10177,Karvina,30000,500,60,C
2854,60,8899,Nymburk,30000,2500,12,A
4291,38,8388,Havlickuv Brod,30000,625,48,C
1359,25,8187,Svitavy,30000,500,60,C
1477,60,10177,Karvina,30000,2500,12,A
707,63,8994,Olomouc,30000,2500,12,C
302,60,9307,Kolin,30000,833,36,C
5151,24,12541,Praha,30000,2500,12,A
1123,22,8369,Nachod,30000,625,48,C
1347,37,9065,Litomerice,30000,625,48,C
5431,47,8427,Jindrichuv Hradec,30000,833,36,C
4826,34,8546,Kutna Hora,30000,500,60,C
3400,20,8754,Pribram,30000,500,60,C
1201,39,8544,Uherske Hradiste,30000,1250,24,C
4996,39,8363,Usti nad Orlici,30000,500,60,C
2907,28,8208,Semily,30000,2500,12,A
6149,58,8403,Znojmo,30000,833,36,C
4851,55,9832,Usti nad Labem,30000,833,36,C
4041,36,8743,Brno - venkov,30000,625,48,C
3342,47,10045,Ceske Budejovice,30000,625,48,C
1457,32,8369,Nachod,30000,833,36,A
4860,50,9893,Frydek - Mistek,30000,833,36,C
3583,42,8288,Vyskov,30000,1250,24,C
3735,29,8994,Olomouc,30000,833,36,C
3871,50,8173,Jesenik,30000,1250,24,A
2539,39,8843,Rokycany,30000,500,60,C
233,54,8546,Kutna Hora,30000,833,36,C
462,36,8541,Trutnov,30000,2500,12,A
3893,24,12541,Praha,30000,2500,12,A
3873,55,8743,Brno - venkov,30000,2500,12,A
1876,54,8512,Zdar nad Sazavou,30000,2500,12,A
2174,30,8930,Tachov,30000,1250,24,A
4323,32,9622,Praha - zapad,30000,1250,24,B
6170,24,12541,Praha,30000,2500,12,A
3611,65,9675,Chomutov,30000,2500,12,A
2284,33,8757,Jihlava,30000,500,60,C
4676,24,10673,Ostrava - mesto,30000,625,48,D
5126,30,9538,Pardubice,30000,1250,24,A
4028,60,9104,Tabor,30000,2500,12,A
2289,52,10673,Ostrava - mesto,30000,1250,24,C
678,21,9920,Melnik,30000,1250,24,C
206,29,8994,Olomouc,30000,833,36,C
3796,22,12541,Praha,30000,500,60,C
3603,36,12541,Praha,30000,833,36,C
2551,65,12541,Praha,30000,500,60,C
5676,41,10124,Praha - vychod,30000,625,48,C
263,53,8561,Plzen - jih,30000,625,48,C
990,43,8909,Vsetin,30000,1250,24,A
637,24,9622,Praha - zapad,30000,833,36,A
4267,36,8909,Vsetin,30000,833,36,C
2227,55,8444,Kromeriz,30000,833,36,D
222,39,8363,Usti nad Orlici,30000,500,60,C
6052,26,10177,Karvina,30000,2500,12,A
4053,58,8369,Nachod,30000,625,48,C
5011,41,8512,Zdar nad Sazavou,30000,1250,24,A
5930,28,9425,Hradec Kralove,30000,2500,12,A
106,37,12541,Praha,30000,833,36,A
3975,52,9104,Tabor,30000,2500,12,A
3827,57,9307,Kolin,30000,1250,24,A
1331,44,8187,Svitavy,30000,500,60,D
4779,60,8402,Prachatice,30000,625,48,C
360,27,8843,Rokycany,30000,833,36,C
4153,32,9622,Praha - zapad,30000,625,48,A
5881,34,8546,Kutna Hora,30000,2500,12,C
421,47,9622,Praha - zapad,30000,2500,12,C
4165,43,8402,Prachatice,30000,1250,24,A
5758,56,9893,Frydek - Mistek,30000,833,36,C
3856,58,8507,Benesov,30000,833,36,C
2410,58,9675,Chomutov,30000,625,48,C
4992,60,9897,Brno,30000,2500,12,A
264,25,12541,Praha,30000,1250,24,C
6071,56,10673,Ostrava - mesto,30000,1250,24,A
5010,50,8544,Uherske Hradiste,30000,500,60,C
1016,21,8720,Hodonin,30000,2500,12,A
64,29,8403,Znojmo,30000,625,48,D
1398,60,8561,Plzen - jih,30000,2500,12,A
4828,56,8390,Jicin,30000,500,60,C
5948,42,8624,Cheb,30000,625,48,A
2915,28,8444,Kromeriz,30000,625,48,D
1343,42,9272,Ceska Lipa,30000,1250,24,C
2672,45,8994,Olomouc,30000,2500,12,C
665,37,9065,Litomerice,30000,625,48,C
4367,52,8512,Zdar nad Sazavou,30000,625,48,C
5473,41,10446,Most,30000,833,36,B
5573,60,9675,Chomutov,30000,1250,24,C
2326,48,8363,Usti nad Orlici,30000,1250,24,A
4006,56,12541,Praha,30000,625,48,C
4793,61,9045,Cesky Krumlov,30000,1250,24,C
884,59,8427,Jindrichuv Hradec,30000,625,48,C
582,61,9897,Brno,30000,500,60,C
3003,52,8512,Zdar nad Sazavou,30000,625,48,C
2375,43,9045,Cesky Krumlov,30000,500,60,C
4404,34,8208,Semily,30000,500,60,C
5018,58,8965,Louny,30000,500,60,C
1713,56,8561,Plzen - jih,30000,625,48,C
4696,41,10446,Most,30000,833,36,B
3564,29,8441,Prostejov,30000,500,60,C
5388,47,10045,Ceske Budejovice,30000,625,48,C
4711,40,8743,Brno - venkov,30000,833,36,A
96,48,8743,Brno - venkov,30000,833,36,C
3034,64,12541,Praha,30000,625,48,D
2187,51,8363,Usti nad Orlici,30000,500,60,C
4060,58,8403,Znojmo,30000,833,36,C
2448,40,9832,Usti nad Labem,30000,1250,24,A
3673,53,8561,Plzen - jih,30000,625,48,C
5517,27,10045,Ceske Budejovice,30000,625,48,C
4178,50,9893,Frydek - Mistek,30000,833,36,C
3778,38,8965,Louny,30000,1250,24,A
3023,20,9897,Brno,30000,2500,12,A
2735,59,10673,Ostrava - mesto,30000,2500,12,A
378,49,9675,Chomutov,30000,833,36,C
1617,31,10045,Ceske Budejovice,30000,500,60,C
2926,36,8288,Vyskov,30000,833,36,C
695,33,8678,Novy Jicin,30000,2500,12,A
4598,52,9893,Frydek - Mistek,30000,1250,24,A
1971,37,10177,Karvina,30000,625,48,C
1326,23,8994,Olomouc,30000,2500,12,A
4633,64,8390,Jicin,30000,500,60,A
4030,51,8620,Domazlice,30000,833,36,D
4345,31,10045,Ceske Budejovice,30000,500,60,C
4134,39,9317,Teplice,30000,1250,24,A
730,65,8994,Olomouc,30000,625,48,C
4461,51,9624,Zlin,30000,625,48,C
5356,61,9897,Brno,30000,500,60,C
2779,42,9753,Kladno,30000,500,60,C
3418,33,8254,Chrudim,30000,833,36,D
697,29,8965,Louny,30000,833,36,C
916,62,8187,Svitavy,30000,1250,24,D
4889,43,8444,Kromeriz,30000,1250,24,C
6104,31,8620,Domazlice,30000,1250,24,C
4747,45,8254,Chrudim,30000,500,60,C
4392,52,8757,Jihlava,30000,625,48,C
726,52,8402,Prachatice,30000,2500,12,A
1845,31,10787,Plzen,30000,1250,24,A
2144,50,8402,Prachatice,30000,500,60,C
256,38,8390,Jicin,30000,500,60,C
2987,56,9893,Frydek - Mistek,30000,833,36,C
1161,35,8390,Jicin,30000,833,36,A
5960,50,8173,Jesenik,30000,1250,24,A
5498,63,8110,Bruntal,30000,625,48,D
4891,24,12541,Praha,30000,2500,12,A
5566,54,8965,Louny,30000,833,36,A
170,29,8980,Beroun,30000,500,60,C
586,28,9624,Zlin,30000,2500,12,A
733,42,9753,Kladno,30000,500,60,C
5435,42,9272,Ceska Lipa,30000,1250,24,C
4235,34,10177,Karvina,30000,500,60,C
4540,51,8363,Usti nad Orlici,30000,2500,12,A
3678,20,9753,Kladno,30000,500,60,C
6019,28,12541,Praha,30000,500,60,C
4410,47,9753,Kladno,30000,500,60,C
5409,50,8369,Sumperk,30000,625,48,C
1335,49,8554,Klatovy,30000,500,60,C
2567,53,8288,Vyskov,30000,500,60,C
4934,54,8363,Usti nad Orlici,30000,833,36,C
1534,29,8980,Beroun,30000,500,60,C
266,30,8899,Nymburk,30000,2500,12,A
112,30,9065,Litomerice,30000,500,60,C
4217,34,8110,Bruntal,30000,833,36,B
1776,61,8754,Pribram,30000,833,36,C
167,47,9893,Frydek - Mistek,30000,500,60,C
5472,41,10446,Most,30000,833,36,B
3359,36,8743,Brno - venkov,30000,625,48,C
232,40,9897,Brno,30000,625,48,C
6028,35,12541,Praha,30000,2500,12,A
508,29,9624,Zlin,30000,1250,24,A
2047,55,12541,Praha,30000,1250,24,A
3197,33,9538,Pardubice,30000,1250,24,C
5730,32,9622,Praha - zapad,30000,1250,24,B
4611,39,8544,Uherske Hradiste,30000,1250,24,C
3301,30,8403,Znojmo,30000,625,48,C
1523,64,8507,Benesov,30000,833,36,C
2792,29,8403,Znojmo,30000,625,48,D
1535,61,12541,Praha,30000,2500,12,A
1433,56,8743,Brno - venkov,30000,2500,12,C
2135,49,8594,Plzen - sever,30000,500,60,C
92,53,9650,Sokolov,30000,2500,12,B
5625,60,8899,Nymburk,30000,2500,12,A
116,63,10673,Ostrava - mesto,30000,833,36,C
6181,38,8110,Bruntal,30000,1250,24,A
3992,61,9897,Brno,30000,500,60,C
3623,36,8980,Beroun,30000,500,60,D
3406,21,9920,Melnik,30000,1250,24,C
2996,20,9753,Kladno,30000,500,60,C
5642,34,10177,Karvina,30000,500,60,C
3129,21,10673,Ostrava - mesto,30000,625,48,C
3117,34,9897,Brno,30000,625,48,C
3886,38,8110,Bruntal,30000,833,36,C
4341,33,10446,Most,30000,833,36,A
231,32,9622,Praha - zapad,30000,1250,24,B
5832,56,8402,Prachatice,30000,625,48,C
5582,43,8930,Tachov,30000,2500,12,A
6176,25,8187,Svitavy,30000,500,60,C
5140,40,10673,Ostrava - mesto,30000,500,60,C
2175,55,9675,Chomutov,30000,625,48,C
763,32,8173,Jesenik,30000,1250,24,C
4158,38,8598,Rakovnik,30000,833,36,C
3097,51,9624,Zlin,30000,625,48,C
3801,50,8427,Jindrichuv Hradec,30000,833,36,C
1352,37,10177,Karvina,30000,1250,24,A
3447,48,9104,Tabor,30000,833,36,C
2239,36,12541,Praha,30000,833,36,C
2519,55,8991,Karlovy Vary,30000,2500,12,B
658,31,8968,Pisek,30000,625,48,A
4466,42,8930,Tachov,30000,1250,24,B
911,22,9198,Liberec,30000,833,36,C
3340,42,9897,Brno,30000,1250,24,B
1238,34,12541,Praha,30000,1250,24,C
5488,29,8388,Havlickuv Brod,30000,833,36,D
5176,40,9832,Usti nad Labem,30000,1250,24,A
260,53,8772,Breclav,30000,500,60,C
2264,60,9897,Brno,30000,2500,12,A
5522,35,9897,Brno,30000,500,60,C
4450,26,8402,Prachatice,30000,625,48,D
3966,34,12541,Praha,30000,1250,24,C
620,51,8620,Domazlice,30000,833,36,D
4949,36,8909,Vsetin,30000,833,36,C
3315,61,9538,Pardubice,30000,1250,24,A
5162,33,12541,Praha,30000,500,60,C
3671,36,8720,Hodonin,30000,833,36,A
3217,42,8541,Trutnov,30000,500,60,C
2228,23,8965,Louny,30000,625,48,C
5738,27,8909,Vsetin,30000,2500,12,C
1112,33,9897,Brno,30000,500,60,C
5743,58,8965,Louny,30000,500,60,C
1006,22,9307,Kolin,30000,1250,24,B
5111,37,10124,Praha - vychod,30000,1250,24,A
3967,56,12541,Praha,30000,833,36,A
1873,38,8369,Nachod,30000,500,60,C
3636,40,12541,Praha,30000,2500,12,C
4915,51,8363,Usti nad Orlici,30000,500,60,C
1065,36,9920,Melnik,30000,2500,12,C
6127,42,10177,Karvina,30000,625,48,C
5302,52,9538,Pardubice,30000,1250,24,C
5752,31,10045,Ceske Budejovice,30000,500,60,C
6030,35,9425,Hradec Kralove,30000,1250,24,D
2008,23,8994,Olomouc,30000,2500,12,A
2734,56,8427,Jindrichuv Hradec,30000,1250,24,A
5847,36,9045,Cesky Krumlov,30000,625,48,B
4481,34,9897,Brno,30000,625,48,C
5825,46,8720,Hodonin,30000,625,48,C
2874,60,9425,Hradec Kralove,30000,2500,12,A
889,22,9060,Rychnov nad Kneznou,30000,500,60,C
1976,42,9897,Brno,30000,1250,24,B
4514,55,12541,Praha,30000,1250,24,A
1993,59,8754,Pribram,30000,1250,24,C
2946,60,9897,Brno,30000,2500,12,A
1414,42,9065,Litomerice,30000,500,60,C
114,23,9897,Brno,30000,833,36,C
4183,51,9198,Liberec,30000,1250,24,C
4954,35,12541,Praha,30000,2500,12,A
1389,63,8994,Olomouc,30000,2500,12,C
2936,55,8240,Blansko,30000,2500,12,A
4697,31,8620,Domazlice,30000,1250,24,C
1223,64,8390,Jicin,30000,500,60,A
3901,21,12541,Praha,30000,625,48,C
5958,31,8561,Plzen - jih,30000,833,36,C
171,61,12541,Praha,30000,2500,12,A
4405,30,8254,Chrudim,30000,1250,24,A
4212,36,8388,Havlickuv Brod,30000,2500,12,C
3137,29,12541,Praha,30000,625,48,C
4056,24,8369,Sumperk,30000,500,60,C
4470,49,9675,Chomutov,30000,833,36,C
2048,61,9104,Tabor,30000,2500,12,B
3053,29,8994,Olomouc,30000,833,36,C
3227,45,8507,Benesov,30000,500,60,C
4063,49,8554,Klatovy,30000,500,60,C
691,50,9104,Tabor,30000,625,48,C
788,37,12541,Praha,30000,833,36,A
4162,61,8772,Breclav,30000,833,36,C
